id,checkouts,vendor,rundate,month,year
21743005333760,5,od,3/1/2019,2,2019
21743005467048,5,od,3/1/2019,2,2019
21743004865465,5,od,3/1/2019,2,2019
21743004905261,5,od,3/1/2019,2,2019
21743005285424,5,od,3/1/2019,2,2019
21743005643408,5,od,3/1/2019,2,2019
21743005466842,5,od,3/1/2019,2,2019
21743005051909,5,od,3/1/2019,2,2019
21743005438957,5,od,3/1/2019,2,2019
21743005365929,5,od,3/1/2019,2,2019
21743005047857,5,od,3/1/2019,2,2019
21743005524301,5,od,3/1/2019,2,2019
21743005346747,5,od,3/1/2019,2,2019
21743004839742,5,od,3/1/2019,2,2019
21743005610985,5,od,3/1/2019,2,2019
21743005106497,5,od,3/1/2019,2,2019
21743005608062,5,od,3/1/2019,2,2019
21743005313143,5,od,3/1/2019,2,2019
21743005466982,5,od,3/1/2019,2,2019
21743005593280,5,od,3/1/2019,2,2019
21743004817599,5,od,3/1/2019,2,2019
21743005538574,5,od,3/1/2019,2,2019
21743000652107,5,od,3/1/2019,2,2019
21743004780235,5,od,3/1/2019,2,2019
21743002954493,5,od,3/1/2019,2,2019
21743005681374,5,od,3/1/2019,2,2019
21743005730155,5,od,3/1/2019,2,2019
21743005697347,5,od,3/1/2019,2,2019
21743005669247,5,od,3/1/2019,2,2019
21743005389820,5,od,3/1/2019,2,2019
21743005073929,5,od,3/1/2019,2,2019
21743003994647,5,od,3/1/2019,2,2019
21743003967882,5,od,3/1/2019,2,2019
21743004712253,5,od,3/1/2019,2,2019
21743003166683,5,od,3/1/2019,2,2019
21743002217693,5,od,3/1/2019,2,2019
21743004830196,5,od,3/1/2019,2,2019
21743004054615,5,od,3/1/2019,2,2019
21743004611687,5,od,3/1/2019,2,2019
21743004913398,5,od,3/1/2019,2,2019
21743003986023,5,od,3/1/2019,2,2019
21743003551934,5,od,3/1/2019,2,2019
21743004842902,5,od,3/1/2019,2,2019
21743004812236,5,od,3/1/2019,2,2019
21743004681797,5,od,3/1/2019,2,2019
21743000585422,5,od,3/1/2019,2,2019
21743004513743,5,od,3/1/2019,2,2019
21743004552386,5,od,3/1/2019,2,2019
21743004093225,5,od,3/1/2019,2,2019
21743000812537,5,od,3/1/2019,2,2019
21743004024121,5,od,3/1/2019,2,2019
21743004586566,5,od,3/1/2019,2,2019
21743004599601,5,od,3/1/2019,2,2019
21743003998515,5,od,3/1/2019,2,2019
21743003082112,5,od,3/1/2019,2,2019
21743004019766,5,od,3/1/2019,2,2019
21743004015368,5,od,3/1/2019,2,2019
21743004538385,5,od,3/1/2019,2,2019
21743004079885,5,od,3/1/2019,2,2019
21743001868462,5,od,3/1/2019,2,2019
21743002947588,5,od,3/1/2019,2,2019
21743004831772,5,od,3/1/2019,2,2019
21743004762092,5,od,3/1/2019,2,2019
21743002023182,5,od,3/1/2019,2,2019
21743005052873,5,od,3/1/2019,2,2019
21743005565189,5,od,3/1/2019,2,2019
21743005573340,5,od,3/1/2019,2,2019
21743005575535,5,od,3/1/2019,2,2019
21743005243894,5,od,3/1/2019,2,2019
21743005320940,5,od,3/1/2019,2,2019
21743004902722,5,od,3/1/2019,2,2019
21743005320361,5,od,3/1/2019,2,2019
21743005269063,5,od,3/1/2019,2,2019
21743004979290,5,od,3/1/2019,2,2019
21743005036546,5,od,3/1/2019,2,2019
21743001241025,5,od,3/1/2019,2,2019
21743005324074,5,od,3/1/2019,2,2019
21743005159777,5,od,3/1/2019,2,2019
21743003235454,5,od,3/1/2019,2,2019
21743000722587,5,od,3/1/2019,2,2019
21743003501509,5,od,3/1/2019,2,2019
21743004785267,5,od,3/1/2019,2,2019
21743004936183,5,od,3/1/2019,2,2019
21743005250857,5,od,3/1/2019,2,2019
21743003680709,5,od,3/1/2019,2,2019
21743005347885,5,od,3/1/2019,2,2019
21743001597574,5,od,3/1/2019,2,2019
21743002082667,5,od,3/1/2019,2,2019
21743004746384,5,od,3/1/2019,2,2019
21743005232889,5,od,3/1/2019,2,2019
21743001820497,5,od,3/1/2019,2,2019
21743004090635,5,od,3/1/2019,2,2019
21743004543732,5,od,3/1/2019,2,2019
21743005150644,5,od,3/1/2019,2,2019
21743004923421,5,od,3/1/2019,2,2019
21743005113428,5,od,3/1/2019,2,2019
21743005016456,5,od,3/1/2019,2,2019
21743005216346,4,od,3/1/2019,2,2019
21743003922432,4,od,3/1/2019,2,2019
21743005268461,4,od,3/1/2019,2,2019
21743005022876,4,od,3/1/2019,2,2019
21743005031430,4,od,3/1/2019,2,2019
21743003707973,4,od,3/1/2019,2,2019
21743004676904,4,od,3/1/2019,2,2019
21743005240528,4,od,3/1/2019,2,2019
21743005307046,4,od,3/1/2019,2,2019
21743004919767,4,od,3/1/2019,2,2019
21743005197892,4,od,3/1/2019,2,2019
21743003990512,4,od,3/1/2019,2,2019
21743001646728,4,od,3/1/2019,2,2019
21743005013602,4,od,3/1/2019,2,2019
21743004995916,4,od,3/1/2019,2,2019
21743005050075,4,od,3/1/2019,2,2019
21743004904371,4,od,3/1/2019,2,2019
21743005096466,4,od,3/1/2019,2,2019
21743004806147,4,od,3/1/2019,2,2019
21743004924007,4,od,3/1/2019,2,2019
21743003852076,4,od,3/1/2019,2,2019
21743005190699,4,od,3/1/2019,2,2019
21743005046990,4,od,3/1/2019,2,2019
21743005160213,4,od,3/1/2019,2,2019
21743005091418,4,od,3/1/2019,2,2019
21743004663076,4,od,3/1/2019,2,2019
21743005100870,4,od,3/1/2019,2,2019
21743005191481,4,od,3/1/2019,2,2019
21743003997772,4,od,3/1/2019,2,2019
21743005267612,4,od,3/1/2019,2,2019
21743004843314,4,od,3/1/2019,2,2019
21743004733598,4,od,3/1/2019,2,2019
21743005336227,4,od,3/1/2019,2,2019
21743005138458,4,od,3/1/2019,2,2019
21743005325592,4,od,3/1/2019,2,2019
21743005255237,4,od,3/1/2019,2,2019
21743005237664,4,od,3/1/2019,2,2019
21743005066691,4,od,3/1/2019,2,2019
21743004031761,4,od,3/1/2019,2,2019
21743005360292,4,od,3/1/2019,2,2019
21743005215678,4,od,3/1/2019,2,2019
21743005252077,4,od,3/1/2019,2,2019
21743001112028,4,od,3/1/2019,2,2019
21743004054706,4,od,3/1/2019,2,2019
21743002209203,4,od,3/1/2019,2,2019
21743003374444,4,od,3/1/2019,2,2019
21743005363940,4,od,3/1/2019,2,2019
21743005355292,4,od,3/1/2019,2,2019
21743005560636,4,od,3/1/2019,2,2019
21743005363957,4,od,3/1/2019,2,2019
21743003167160,4,od,3/1/2019,2,2019
21743005171616,4,od,3/1/2019,2,2019
21743005282140,4,od,3/1/2019,2,2019
21743005104286,4,od,3/1/2019,2,2019
21743004027694,4,od,3/1/2019,2,2019
21743002440584,4,od,3/1/2019,2,2019
21743004717609,4,od,3/1/2019,2,2019
21743003984366,4,od,3/1/2019,2,2019
21743003832789,4,od,3/1/2019,2,2019
21743003978046,4,od,3/1/2019,2,2019
21743002171833,4,od,3/1/2019,2,2019
21743004004685,4,od,3/1/2019,2,2019
21743004500195,4,od,3/1/2019,2,2019
21743002883718,4,od,3/1/2019,2,2019
21743000885616,4,od,3/1/2019,2,2019
21743003933256,4,od,3/1/2019,2,2019
21743001604743,4,od,3/1/2019,2,2019
21743004022307,4,od,3/1/2019,2,2019
21743002420412,4,od,3/1/2019,2,2019
21743004090502,4,od,3/1/2019,2,2019
21743004519310,4,od,3/1/2019,2,2019
21743004518890,4,od,3/1/2019,2,2019
21743003265337,4,od,3/1/2019,2,2019
21743003018140,4,od,3/1/2019,2,2019
21743004804787,4,od,3/1/2019,2,2019
21743004588281,4,od,3/1/2019,2,2019
21743005146261,4,od,3/1/2019,2,2019
21743005182233,4,od,3/1/2019,2,2019
21743004781258,4,od,3/1/2019,2,2019
21743004915781,4,od,3/1/2019,2,2019
21743000511519,4,od,3/1/2019,2,2019
21743003406014,4,od,3/1/2019,2,2019
21743003234358,4,od,3/1/2019,2,2019
21743004887733,4,od,3/1/2019,2,2019
21743004512174,4,od,3/1/2019,2,2019
21743004740254,4,od,3/1/2019,2,2019
21743004836466,4,od,3/1/2019,2,2019
21743004882189,4,od,3/1/2019,2,2019
21743003481579,4,od,3/1/2019,2,2019
21743004808291,4,od,3/1/2019,2,2019
21743004679536,4,od,3/1/2019,2,2019
21743004742185,4,od,3/1/2019,2,2019
21743004913596,4,od,3/1/2019,2,2019
21743004907267,4,od,3/1/2019,2,2019
21743003994449,4,od,3/1/2019,2,2019
21743004889671,4,od,3/1/2019,2,2019
21743004659496,4,od,3/1/2019,2,2019
21743002759272,4,od,3/1/2019,2,2019
21743003164548,4,od,3/1/2019,2,2019
21743004654323,4,od,3/1/2019,2,2019
21743003782422,4,od,3/1/2019,2,2019
21743003985637,4,od,3/1/2019,2,2019
21743004503025,4,od,3/1/2019,2,2019
21743001192590,4,od,3/1/2019,2,2019
21743002331882,4,od,3/1/2019,2,2019
21743004062543,4,od,3/1/2019,2,2019
21743005384946,4,od,3/1/2019,2,2019
21743005533633,4,od,3/1/2019,2,2019
21743005387501,4,od,3/1/2019,2,2019
21743005608765,4,od,3/1/2019,2,2019
21743005329073,4,od,3/1/2019,2,2019
21743005480629,4,od,3/1/2019,2,2019
21743005588330,4,od,3/1/2019,2,2019
21743005383914,4,od,3/1/2019,2,2019
21743005275466,4,od,3/1/2019,2,2019
21743005376330,4,od,3/1/2019,2,2019
21743005460308,4,od,3/1/2019,2,2019
21743005663562,4,od,3/1/2019,2,2019
21743005668884,4,od,3/1/2019,2,2019
21743005536347,4,od,3/1/2019,2,2019
21743005700810,4,od,3/1/2019,2,2019
21743005447362,4,od,3/1/2019,2,2019
21743005399746,4,od,3/1/2019,2,2019
21743005176599,4,od,3/1/2019,2,2019
21743005235155,4,od,3/1/2019,2,2019
21743005084132,4,od,3/1/2019,2,2019
21743004872644,4,od,3/1/2019,2,2019
21743005198221,4,od,3/1/2019,2,2019
21743005292438,4,od,3/1/2019,2,2019
21743005369913,4,od,3/1/2019,2,2019
21743004891099,4,od,3/1/2019,2,2019
21743005603154,4,od,3/1/2019,2,2019
21743005355169,4,od,3/1/2019,2,2019
21743005573985,4,od,3/1/2019,2,2019
21743005386164,4,od,3/1/2019,2,2019
21743005482476,4,od,3/1/2019,2,2019
21743005605209,4,od,3/1/2019,2,2019
21743005705462,4,od,3/1/2019,2,2019
21743005330477,4,od,3/1/2019,2,2019
21743005370481,4,od,3/1/2019,2,2019
21743005439575,4,od,3/1/2019,2,2019
21743005364526,4,od,3/1/2019,2,2019
21743005491170,4,od,3/1/2019,2,2019
21743005370846,4,od,3/1/2019,2,2019
21743001877604,4,od,3/1/2019,2,2019
21743005003579,4,od,3/1/2019,2,2019
21743005520077,4,od,3/1/2019,2,2019
21743005444161,4,od,3/1/2019,2,2019
21743005456694,4,od,3/1/2019,2,2019
21743005475397,4,od,3/1/2019,2,2019
21743005056270,4,od,3/1/2019,2,2019
21743005532916,4,od,3/1/2019,2,2019
21743004676052,4,od,3/1/2019,2,2019
21743005372131,4,od,3/1/2019,2,2019
21743005372859,4,od,3/1/2019,2,2019
21743005283320,4,od,3/1/2019,2,2019
21743005588694,4,od,3/1/2019,2,2019
21743005659115,4,od,3/1/2019,2,2019
21743005598149,4,od,3/1/2019,2,2019
21743005520549,4,od,3/1/2019,2,2019
21743005119748,4,od,3/1/2019,2,2019
21743005371638,4,od,3/1/2019,2,2019
21743003995750,4,od,3/1/2019,2,2019
21743005452883,4,od,3/1/2019,2,2019
21743005317896,4,od,3/1/2019,2,2019
21743005057708,4,od,3/1/2019,2,2019
21743005197066,4,od,3/1/2019,2,2019
21743005573399,4,od,3/1/2019,2,2019
1255452,4,od,3/1/2019,2,2019
1255445,4,od,3/1/2019,2,2019
1256432,4,od,3/1/2019,2,2019
1253871,4,od,3/1/2019,2,2019
1252032,4,od,3/1/2019,2,2019
1251645,4,od,3/1/2019,2,2019
1251413,4,od,3/1/2019,2,2019
1246324,4,od,3/1/2019,2,2019
1247697,4,od,3/1/2019,2,2019
1247627,4,od,3/1/2019,2,2019
1246494,4,od,3/1/2019,2,2019
1246120,4,od,3/1/2019,2,2019
1249414,4,od,3/1/2019,2,2019
1249343,4,od,3/1/2019,2,2019
1248943,4,od,3/1/2019,2,2019
1239490,4,od,3/1/2019,2,2019
1239359,4,od,3/1/2019,2,2019
1239270,4,od,3/1/2019,2,2019
1237550,4,od,3/1/2019,2,2019
1238018,4,od,3/1/2019,2,2019
1237711,4,od,3/1/2019,2,2019
1240515,4,od,3/1/2019,2,2019
1240476,4,od,3/1/2019,2,2019
1240169,4,od,3/1/2019,2,2019
1242618,4,od,3/1/2019,2,2019
1242588,4,od,3/1/2019,2,2019
1244741,4,od,3/1/2019,2,2019
1243465,4,od,3/1/2019,2,2019
1232089,4,od,3/1/2019,2,2019
1230403,4,od,3/1/2019,2,2019
1234369,4,od,3/1/2019,2,2019
1236623,4,od,3/1/2019,2,2019
1260930,4,od,3/1/2019,2,2019
1261359,4,od,3/1/2019,2,2019
1262865,4,od,3/1/2019,2,2019
1263425,4,od,3/1/2019,2,2019
1265243,4,od,3/1/2019,2,2019
1264858,4,od,3/1/2019,2,2019
1256534,4,od,3/1/2019,2,2019
1260300,4,od,3/1/2019,2,2019
1273943,4,od,3/1/2019,2,2019
1273644,4,od,3/1/2019,2,2019
1274586,4,od,3/1/2019,2,2019
1272041,4,od,3/1/2019,2,2019
1274081,4,od,3/1/2019,2,2019
1273348,4,od,3/1/2019,2,2019
1271669,4,od,3/1/2019,2,2019
1268107,4,od,3/1/2019,2,2019
1269540,4,od,3/1/2019,2,2019
1268763,4,od,3/1/2019,2,2019
1269994,4,od,3/1/2019,2,2019
1270523,4,od,3/1/2019,2,2019
1267481,4,od,3/1/2019,2,2019
1265726,4,od,3/1/2019,2,2019
1265811,4,od,3/1/2019,2,2019
1156970,4,od,3/1/2019,2,2019
1153302,4,od,3/1/2019,2,2019
1152276,4,od,3/1/2019,2,2019
1150566,4,od,3/1/2019,2,2019
1150477,4,od,3/1/2019,2,2019
1144724,4,od,3/1/2019,2,2019
1148522,4,od,3/1/2019,2,2019
1148203,4,od,3/1/2019,2,2019
1147991,4,od,3/1/2019,2,2019
1131871,4,od,3/1/2019,2,2019
1122294,4,od,3/1/2019,2,2019
1113901,4,od,3/1/2019,2,2019
1177135,4,od,3/1/2019,2,2019
1174197,4,od,3/1/2019,2,2019
1176645,4,od,3/1/2019,2,2019
1181149,4,od,3/1/2019,2,2019
1184998,4,od,3/1/2019,2,2019
1187806,4,od,3/1/2019,2,2019
1188864,4,od,3/1/2019,2,2019
1169890,4,od,3/1/2019,2,2019
1169229,4,od,3/1/2019,2,2019
1167696,4,od,3/1/2019,2,2019
1163691,4,od,3/1/2019,2,2019
1166563,4,od,3/1/2019,2,2019
1161108,4,od,3/1/2019,2,2019
1161740,4,od,3/1/2019,2,2019
1162308,4,od,3/1/2019,2,2019
1162235,4,od,3/1/2019,2,2019
1213513,4,od,3/1/2019,2,2019
1213663,4,od,3/1/2019,2,2019
1215824,4,od,3/1/2019,2,2019
1215260,4,od,3/1/2019,2,2019
1220314,4,od,3/1/2019,2,2019
1228766,4,od,3/1/2019,2,2019
1229284,4,od,3/1/2019,2,2019
1228992,4,od,3/1/2019,2,2019
1225564,4,od,3/1/2019,2,2019
1225198,4,od,3/1/2019,2,2019
1225903,4,od,3/1/2019,2,2019
1221222,4,od,3/1/2019,2,2019
1221177,4,od,3/1/2019,2,2019
1221741,4,od,3/1/2019,2,2019
1222385,4,od,3/1/2019,2,2019
1221906,4,od,3/1/2019,2,2019
1223658,4,od,3/1/2019,2,2019
1199911,4,od,3/1/2019,2,2019
1189986,4,od,3/1/2019,2,2019
1194550,4,od,3/1/2019,2,2019
1192662,4,od,3/1/2019,2,2019
1206541,4,od,3/1/2019,2,2019
1201253,4,od,3/1/2019,2,2019
1203083,4,od,3/1/2019,2,2019
1202893,4,od,3/1/2019,2,2019
1207523,4,od,3/1/2019,2,2019
1206722,4,od,3/1/2019,2,2019
1209612,4,od,3/1/2019,2,2019
1209491,4,od,3/1/2019,2,2019
1213354,4,od,3/1/2019,2,2019
1072404,4,od,3/1/2019,2,2019
1079393,4,od,3/1/2019,2,2019
1081628,4,od,3/1/2019,2,2019
1081592,4,od,3/1/2019,2,2019
1082254,4,od,3/1/2019,2,2019
1089423,4,od,3/1/2019,2,2019
1086089,4,od,3/1/2019,2,2019
1094632,4,od,3/1/2019,2,2019
1109878,4,od,3/1/2019,2,2019
1103102,4,od,3/1/2019,2,2019
1105303,4,od,3/1/2019,2,2019
1105820,4,od,3/1/2019,2,2019
1107427,4,od,3/1/2019,2,2019
1109549,4,od,3/1/2019,2,2019
1108098,4,od,3/1/2019,2,2019
1108019,4,od,3/1/2019,2,2019
1051022,4,od,3/1/2019,2,2019
1046960,4,od,3/1/2019,2,2019
1052812,4,od,3/1/2019,2,2019
1066814,4,od,3/1/2019,2,2019
1059420,4,od,3/1/2019,2,2019
1022064,4,od,3/1/2019,2,2019
1033381,4,od,3/1/2019,2,2019
1038128,4,od,3/1/2019,2,2019
1035153,4,od,3/1/2019,2,2019
1043401,4,od,3/1/2019,2,2019
1276919,4,od,3/1/2019,2,2019
1276799,4,od,3/1/2019,2,2019
1018438,4,od,3/1/2019,2,2019
1015354,4,od,3/1/2019,2,2019
1012387,4,od,3/1/2019,2,2019
1275342,4,od,3/1/2019,2,2019
1000104,4,od,3/1/2019,2,2019
1276750,4,od,3/1/2019,2,2019
1276325,4,od,3/1/2019,2,2019
1276264,4,od,3/1/2019,2,2019
1276452,4,od,3/1/2019,2,2019
1276099,4,od,3/1/2019,2,2019
1276200,4,od,3/1/2019,2,2019
1275560,4,od,3/1/2019,2,2019
1275881,4,od,3/1/2019,2,2019
1275709,3,od,3/1/2019,2,2019
1276139,3,od,3/1/2019,2,2019
1276000,3,od,3/1/2019,2,2019
1276372,3,od,3/1/2019,2,2019
1276615,3,od,3/1/2019,2,2019
1276401,3,od,3/1/2019,2,2019
1274735,3,od,3/1/2019,2,2019
1003141,3,od,3/1/2019,2,2019
1010845,3,od,3/1/2019,2,2019
1014618,3,od,3/1/2019,2,2019
1017078,3,od,3/1/2019,2,2019
1020807,3,od,3/1/2019,2,2019
1277014,3,od,3/1/2019,2,2019
1276134,3,od,3/1/2019,2,2019
1276924,3,od,3/1/2019,2,2019
1277146,3,od,3/1/2019,2,2019
1276858,3,od,3/1/2019,2,2019
1276504,3,od,3/1/2019,2,2019
1040694,3,od,3/1/2019,2,2019
1043558,3,od,3/1/2019,2,2019
1038501,3,od,3/1/2019,2,2019
1038456,3,od,3/1/2019,2,2019
1039391,3,od,3/1/2019,2,2019
1030096,3,od,3/1/2019,2,2019
1021557,3,od,3/1/2019,2,2019
1024721,3,od,3/1/2019,2,2019
1027080,3,od,3/1/2019,2,2019
1026135,3,od,3/1/2019,2,2019
1059933,3,od,3/1/2019,2,2019
1060796,3,od,3/1/2019,2,2019
1057644,3,od,3/1/2019,2,2019
1068732,3,od,3/1/2019,2,2019
1052824,3,od,3/1/2019,2,2019
1055685,3,od,3/1/2019,2,2019
1051517,3,od,3/1/2019,2,2019
1049988,3,od,3/1/2019,2,2019
1113150,3,od,3/1/2019,2,2019
1099610,3,od,3/1/2019,2,2019
1091493,3,od,3/1/2019,2,2019
1092999,3,od,3/1/2019,2,2019
1108178,3,od,3/1/2019,2,2019
1100994,3,od,3/1/2019,2,2019
1086964,3,od,3/1/2019,2,2019
1086275,3,od,3/1/2019,2,2019
1090403,3,od,3/1/2019,2,2019
1085193,3,od,3/1/2019,2,2019
1079258,3,od,3/1/2019,2,2019
1077262,3,od,3/1/2019,2,2019
1074242,3,od,3/1/2019,2,2019
1073855,3,od,3/1/2019,2,2019
1073426,3,od,3/1/2019,2,2019
1072897,3,od,3/1/2019,2,2019
1070963,3,od,3/1/2019,2,2019
1070254,3,od,3/1/2019,2,2019
1211319,3,od,3/1/2019,2,2019
1203655,3,od,3/1/2019,2,2019
1205972,3,od,3/1/2019,2,2019
1203570,3,od,3/1/2019,2,2019
1206574,3,od,3/1/2019,2,2019
1203922,3,od,3/1/2019,2,2019
1193782,3,od,3/1/2019,2,2019
1193219,3,od,3/1/2019,2,2019
1191435,3,od,3/1/2019,2,2019
1191014,3,od,3/1/2019,2,2019
1189806,3,od,3/1/2019,2,2019
1189586,3,od,3/1/2019,2,2019
1192125,3,od,3/1/2019,2,2019
1200378,3,od,3/1/2019,2,2019
1199601,3,od,3/1/2019,2,2019
1195198,3,od,3/1/2019,2,2019
1195021,3,od,3/1/2019,2,2019
1224148,3,od,3/1/2019,2,2019
1223329,3,od,3/1/2019,2,2019
1223306,3,od,3/1/2019,2,2019
1221565,3,od,3/1/2019,2,2019
1220854,3,od,3/1/2019,2,2019
1220794,3,od,3/1/2019,2,2019
1225989,3,od,3/1/2019,2,2019
1225908,3,od,3/1/2019,2,2019
1226751,3,od,3/1/2019,2,2019
1228657,3,od,3/1/2019,2,2019
1220280,3,od,3/1/2019,2,2019
1219920,3,od,3/1/2019,2,2019
1218697,3,od,3/1/2019,2,2019
1217613,3,od,3/1/2019,2,2019
1218084,3,od,3/1/2019,2,2019
1217386,3,od,3/1/2019,2,2019
1217099,3,od,3/1/2019,2,2019
1215898,3,od,3/1/2019,2,2019
1216943,3,od,3/1/2019,2,2019
1216371,3,od,3/1/2019,2,2019
1214962,3,od,3/1/2019,2,2019
1214352,3,od,3/1/2019,2,2019
1214338,3,od,3/1/2019,2,2019
1212869,3,od,3/1/2019,2,2019
1213153,3,od,3/1/2019,2,2019
1156256,3,od,3/1/2019,2,2019
1156075,3,od,3/1/2019,2,2019
1157409,3,od,3/1/2019,2,2019
1158021,3,od,3/1/2019,2,2019
1159541,3,od,3/1/2019,2,2019
1166191,3,od,3/1/2019,2,2019
1177985,3,od,3/1/2019,2,2019
1166809,3,od,3/1/2019,2,2019
1165130,3,od,3/1/2019,2,2019
1167408,3,od,3/1/2019,2,2019
1169885,3,od,3/1/2019,2,2019
1188718,3,od,3/1/2019,2,2019
1188710,3,od,3/1/2019,2,2019
1189041,3,od,3/1/2019,2,2019
1181112,3,od,3/1/2019,2,2019
1178919,3,od,3/1/2019,2,2019
1181293,3,od,3/1/2019,2,2019
1181200,3,od,3/1/2019,2,2019
1183891,3,od,3/1/2019,2,2019
1180486,3,od,3/1/2019,2,2019
1114068,3,od,3/1/2019,2,2019
1113412,3,od,3/1/2019,2,2019
1113912,3,od,3/1/2019,2,2019
1114991,3,od,3/1/2019,2,2019
1117998,3,od,3/1/2019,2,2019
1123534,3,od,3/1/2019,2,2019
1123854,3,od,3/1/2019,2,2019
1131917,3,od,3/1/2019,2,2019
1134517,3,od,3/1/2019,2,2019
1136139,3,od,3/1/2019,2,2019
1128634,3,od,3/1/2019,2,2019
1124906,3,od,3/1/2019,2,2019
1140964,3,od,3/1/2019,2,2019
1140803,3,od,3/1/2019,2,2019
1151788,3,od,3/1/2019,2,2019
1151765,3,od,3/1/2019,2,2019
1154249,3,od,3/1/2019,2,2019
1266673,3,od,3/1/2019,2,2019
1266474,3,od,3/1/2019,2,2019
1270057,3,od,3/1/2019,2,2019
1267979,3,od,3/1/2019,2,2019
1270325,3,od,3/1/2019,2,2019
1271507,3,od,3/1/2019,2,2019
1272498,3,od,3/1/2019,2,2019
1273165,3,od,3/1/2019,2,2019
1272178,3,od,3/1/2019,2,2019
1272220,3,od,3/1/2019,2,2019
1274287,3,od,3/1/2019,2,2019
21743005699368,3,od,3/1/2019,2,2019
21743005597042,3,od,3/1/2019,2,2019
21743005727227,3,od,3/1/2019,2,2019
1274150,3,od,3/1/2019,2,2019
1259909,3,od,3/1/2019,2,2019
1260067,3,od,3/1/2019,2,2019
1259847,3,od,3/1/2019,2,2019
1259516,3,od,3/1/2019,2,2019
1257141,3,od,3/1/2019,2,2019
1258655,3,od,3/1/2019,2,2019
1258360,3,od,3/1/2019,2,2019
1258288,3,od,3/1/2019,2,2019
1264952,3,od,3/1/2019,2,2019
1264934,3,od,3/1/2019,2,2019
1265014,3,od,3/1/2019,2,2019
1263282,3,od,3/1/2019,2,2019
1261345,3,od,3/1/2019,2,2019
1261882,3,od,3/1/2019,2,2019
1261787,3,od,3/1/2019,2,2019
1260564,3,od,3/1/2019,2,2019
1262602,3,od,3/1/2019,2,2019
1236653,3,od,3/1/2019,2,2019
1235511,3,od,3/1/2019,2,2019
1236318,3,od,3/1/2019,2,2019
1235978,3,od,3/1/2019,2,2019
1235953,3,od,3/1/2019,2,2019
1234971,3,od,3/1/2019,2,2019
1234939,3,od,3/1/2019,2,2019
1233807,3,od,3/1/2019,2,2019
1233360,3,od,3/1/2019,2,2019
1230084,3,od,3/1/2019,2,2019
1231039,3,od,3/1/2019,2,2019
1231423,3,od,3/1/2019,2,2019
1229571,3,od,3/1/2019,2,2019
1229761,3,od,3/1/2019,2,2019
1231528,3,od,3/1/2019,2,2019
1232464,3,od,3/1/2019,2,2019
1243935,3,od,3/1/2019,2,2019
1243863,3,od,3/1/2019,2,2019
1242112,3,od,3/1/2019,2,2019
1242277,3,od,3/1/2019,2,2019
1237480,3,od,3/1/2019,2,2019
1237246,3,od,3/1/2019,2,2019
1237189,3,od,3/1/2019,2,2019
1248795,3,od,3/1/2019,2,2019
1248262,3,od,3/1/2019,2,2019
1248224,3,od,3/1/2019,2,2019
1248120,3,od,3/1/2019,2,2019
1248057,3,od,3/1/2019,2,2019
1249853,3,od,3/1/2019,2,2019
1249944,3,od,3/1/2019,2,2019
1246091,3,od,3/1/2019,2,2019
1247030,3,od,3/1/2019,2,2019
1244593,3,od,3/1/2019,2,2019
1251555,3,od,3/1/2019,2,2019
1251514,3,od,3/1/2019,2,2019
1251159,3,od,3/1/2019,2,2019
1250819,3,od,3/1/2019,2,2019
1253881,3,od,3/1/2019,2,2019
1253283,3,od,3/1/2019,2,2019
1253414,3,od,3/1/2019,2,2019
1255541,3,od,3/1/2019,2,2019
1254548,3,od,3/1/2019,2,2019
1254072,3,od,3/1/2019,2,2019
1256493,3,od,3/1/2019,2,2019
1256461,3,od,3/1/2019,2,2019
1254628,3,od,3/1/2019,2,2019
21743005057369,3,od,3/1/2019,2,2019
21743005322318,3,od,3/1/2019,2,2019
21743005577168,3,od,3/1/2019,2,2019
21743004911459,3,od,3/1/2019,2,2019
21743005319959,3,od,3/1/2019,2,2019
21743005375845,3,od,3/1/2019,2,2019
21743005466685,3,od,3/1/2019,2,2019
21743005087903,3,od,3/1/2019,2,2019
21743005031539,3,od,3/1/2019,2,2019
21743005356811,3,od,3/1/2019,2,2019
21743005141551,3,od,3/1/2019,2,2019
21743005492749,3,od,3/1/2019,2,2019
21743005119730,3,od,3/1/2019,2,2019
21743004697827,3,od,3/1/2019,2,2019
21743005463872,3,od,3/1/2019,2,2019
21743005590823,3,od,3/1/2019,2,2019
21743005571625,3,od,3/1/2019,2,2019
21743005269881,3,od,3/1/2019,2,2019
21743005558341,3,od,3/1/2019,2,2019
21743005042346,3,od,3/1/2019,2,2019
21743004059853,3,od,3/1/2019,2,2019
21743003956802,3,od,3/1/2019,2,2019
21743005467055,3,od,3/1/2019,2,2019
21743005273503,3,od,3/1/2019,2,2019
21743005492723,3,od,3/1/2019,2,2019
21743004766580,3,od,3/1/2019,2,2019
21743005378179,3,od,3/1/2019,2,2019
21743005276894,3,od,3/1/2019,2,2019
21743005076294,3,od,3/1/2019,2,2019
21743005558713,3,od,3/1/2019,2,2019
21743005589304,3,od,3/1/2019,2,2019
21743005276795,3,od,3/1/2019,2,2019
21743005465620,3,od,3/1/2019,2,2019
21743005455654,3,od,3/1/2019,2,2019
21743004645479,3,od,3/1/2019,2,2019
21743005285481,3,od,3/1/2019,2,2019
21743004774576,3,od,3/1/2019,2,2019
21743005269410,3,od,3/1/2019,2,2019
